state_abbr,county,latitude,longitude,total_population,poverty_universe,poverty_below,poverty_rate,no_population,total_reported_crime_Violent Crime,total_reported_crime_Property Crime,property_crime_per_100k_Property Crime,violent_crime_per_100k_Violent Crime
MT,BIG HORN,45.407869,-107.518163,12963,12643,2984,0.23601993197817,false,80,147,1133.99676000926,617.141093882589
PA,SOMERSET,39.981297,-79.028486,73255,68875,7702,0.111825771324864,false,120,411,561.053852979319,163.811343935568
VA,RAPPAHANNOCK,38.684522,-78.168824,7409,7402,700,0.094569035395839,false,16,22,296.936158725874,215.953569982454
NM,MORA,35.982841,-104.921898,4176,4168,782,0.187619961612284,false,13,7,167.624521072797,311.302681992337
GA,FLOYD,34.263677,-85.21373,98985,94862,15943,0.168065189433071,false,522,2091,2112.44127898166,527.35262918624
KS,RUSSELL,39.06713,-101.24713,6717,6541,1004,0.153493349640728,false,17,61,908.143516450797,253.089176715796
KS,WALLACE,38.926626,-101.771103,1459,1435,184,0.128222996515679,false,0,1,68.5400959561343,0
UT,SEVIER,38.746824,-111.81193,21854,21450,2258,0.105268065268065,false,35,291,1331.56401574083,160.153747597694
IN,CLAY,39.523224,-87.12599,26431,25744,2744,0.106587942821628,false,74,220,832.355945669857,279.974272634407
NM,SANTA FE,35.513731,-105.966439,155175,152885,19103,0.124950125911633,false,892,4887.5,3149.66972772676,574.83486386338
GA,HENRY,33.44694,-84.14254,245417,243925,22940,0.0940453008096751,false,763,4945,2014.9378404919,310.899407946475
GA,WILKES,33.720867,-82.76284,9553,9442,1603,0.169773353103156,false,55,145,1517.84779650372,575.735371087617
WI,IRON,46.32655,-90.261298,6164,6024,698,0.115869853917663,false,5,37,600.259571706684,81.1161583387411
MT,PETROLEUM,47.141917,-108.226575,401,401,26,0.0648379052369077,false,0,1,249.376558603491,0
MN,ANOKA,45.172855,-93.30436,367095,363694,24172,0.0664624656991867,false,494,4940.5,1345.83690870211,134.570070417739
VA,HANOVER,37.760165,-77.490992,111652,109403,5663,0.0517627487363235,false,237,1214,1087.30698957475,212.266685773654
TX,DENTON,33.098576,-96.88014,945644,933732,65649,0.0703081826476976,false,8453,53376.5,5644.46028315095,893.888186251909
OH,DARKE,39.990242,-84.55456,51655,50979,5721,0.112222679927029,false,8,181,350.401703610493,15.4873681153809
NC,HARNETT,35.368635,-78.87161,136503,133246,19368,0.145355207661018,false,396.5,2168.5,1588.60977414416,290.469806524399
UT,BOX ELDER,41.476021,-113.052922,59725,59291,5111,0.0862019530788821,false,82,566,947.676852239431,137.295939723734
GA,TREUTLEN,32.409586,-82.570882,6387,6046,1511,0.249917300694674,false,7,36,563.644903710662,109.597620165962
MO,ST CHARLES,38.781102,-90.674915,,,,,true,623,3157.5,,
CA,SOLANO,38.44554,-121.82381,450824,441245,42767,0.096923477886435,false,2258,11255,2496.53966958281,500.86064628325
IA,BUTLER,42.734708,-92.780066,14301,14039,1500,0.10684521689579,false,2,6,41.9551080344032,13.9850360114677
MN,MARSHALL,48.19572,-96.769066,8961,8803,655,0.0744064523457912,false,6,7,78.1162816649927,66.9568128557081
WA,BENTON,46.206696,-119.7692,210224,208077,23008,0.11057445080427,false,658,5473,2603.41350178857,312.999467234949
CA,CALAVERAS,38.184618,-120.5594,45995,45528,6083,0.133610086100861,false,114,659,1432.7644309164,247.853027502989
OR,LAKE,42.788401,-120.38979,8254,7732,1379,0.178349715468184,false,6,5,60.5766900896535,72.6920281075842
KY,MUHLENBERG,37.213816,-87.134092,30712,29526,5250,0.177809388335704,false,19,160,520.969002344361,61.8650690283928
GA,BIBB,32.841473,-83.660034,156543,150343,37337,0.248345450070838,false,2113,6367,4067.25308701124,1349.78887589991
OH,MORROW,40.525266,-82.797729,35214,34782,3781,0.108705652348916,false,49,110,312.375759641052,139.149202021923
ID,BOUNDARY,48.773065,-116.524619,12695,12543,2154,0.171729251375269,false,25,46,362.347380858606,196.927924379677
OH,BUTLER,39.389874,-84.55557,389910,378278,44346,0.117231242631081,false,494,5008,1284.39896386346,126.695904183017
KY,MCLEAN,37.530575,-87.262931,9127,9046,840,0.0928587220871103,false,4,22,241.043059055549,43.8260107373726
VA,KING AND QUEEN,37.71437,-76.901863,6676,6668,1232,0.184763047390522,false,11,41,614.140203714799,164.769322947873
CO,CUSTER,38.101994,-105.373515,5073,5064,490,0.0967614533965245,false,14,38,749.063670411985,275.970825941258
MT,RAVALLI,46.511326,-114.09433,45807,45527,3771,0.0828299690293672,false,130,352,768.441504573537,283.799419302727
ND,GRANT,46.357827,-101.639049,2276,2230,389,0.174439461883408,false,0,2,87.8734622144113,0
NC,JACKSON,35.379642,-83.223495,43089,39227,7575,0.193106788691463,false,108,535.5,1242.77657870918,250.644015874121
NC,TRANSYLVANIA,35.210095,-82.816696,33243,32275,4576,0.141781564678544,false,54,322,968.624973678669,162.440212977168
TX,FALLS,31.25193,-96.934127,17063,15097,2198,0.145591839438299,false,34,56,328.195510754264,199.261560100803
MS,QUITMAN,34.252833,-90.290171,5908,5736,1920,0.334728033472803,false,0,0,0,0
KS,MEADE,37.243886,-100.360094,3949,3852,255,0.0661993769470405,false,3,19,481.134464421373,75.9685996454799
NC,MOORE,35.310163,-79.480664,102840,101170,10077,0.0996046258772363,false,164,1221,1187.28121353559,159.471022948269
VT,WINDHAM,42.854416,-72.55899,45913,44399,5308,0.119552242167616,false,138,943,2053.88452072398,300.568466447411
ID,FRANKLIN,42.09629,-111.87855,14715,14555,1218,0.0836825833047063,false,10,46,312.606184165817,67.9578661230037
MI,KEWEENAW,47.681974,-88.148797,2106,2103,183,0.087018544935806,false,1,7,332.383665716999,47.4833808167142
ID,GEM,44.061473,-116.398784,19854,19292,2013,0.104343769438109,false,51,68,342.50025183842,256.875188878815
NY,PUTNAM,41.418026,-73.95797,97988,96778,6331,0.0654177602347641,false,48,397,405.151651222599,48.9855900722537
CA,ALPINE,38.61761,-119.798999,1695,1695,209,0.12330383480826,false,9,10,589.970501474926,530.973451327434
NM,LUNA,32.269485,-107.75179,25420,24945,6517,0.261254760473041,false,10,63,247.836349331235,39.33910306845
MO,AUDRAIN,39.21448,-91.843415,24688,23464,4231,0.180318786225707,false,22,107,433.408943616332,89.1121192482178
MO,PERRY,37.71113,-89.802125,18947,18494,2037,0.110143830431491,false,55,102,538.343801129466,290.283422177653
AR,GRANT,34.305027,-92.39071,18111,17896,2205,0.123211890925346,false,54,194,1071.17221578047,298.161338413119
KY,BOURBON,38.21276,-84.249535,20174,19930,2724,0.136678374310085,false,36.5,172.5,855.060969564786,180.925944284723
AR,MONROE,34.679513,-91.203314,6681,6548,1452,0.221747098350641,false,35,146,2185.30160155665,523.873671606047
ID,BLAINE,43.394482,-113.95529,24579,24458,1821,0.0744541663259465,false,63,120,488.221652630294,256.316367630904
NC,GRAHAM,35.348364,-83.830915,8041,7883,686,0.0870227070912089,false,18,115,1430.1703768188,223.852754632508
VT,CHITTENDEN,44.43714,-73.06659,168831,159066,16606,0.104396917003005,false,417,6074,3597.68052075744,246.992554684862
MA,NORFOLK,42.169702,-71.179875,724540,708741,46980,0.066286556019759,false,1407,6565,906.092141220637,194.192177105474
MI,EMMET,45.375008,-84.960655,34159,33663,3145,0.0934260166948876,false,52.5,98.5,288.357387511344,153.693023800463
FL,ST JOHNS,29.890655,-81.38395,,,,,true,137,803,,
NC,ROBESON,34.591152,-79.05221,116858,113440,32642,0.28774682651622,false,1651.5,5312.5,4546.11579866162,1413.2536925157
GA,COBB,33.958862,-84.54633,769152,757861,64760,0.0854510259796981,false,1713,11625,1511.40476784823,222.712805791313
KY,GREENUP,38.563596,-82.933832,35639,35041,5292,0.151023087240661,false,10,103,289.009231459918,28.0591486854289
GA,MURRAY,34.797097,-84.73799,40282,39847,5198,0.130448967299922,false,33,104,258.179832183109,81.9224467504096
VA,CHARLOTTE,37.052235,-78.63804,11475,11238,2762,0.245773269264994,false,14,72,627.450980392157,122.004357298475
IA,MAHASKA,41.295334,-92.64363,22045,21323,2527,0.11851052853726,false,45.5,202.5,918.575640734861,206.396008165117
VA,MADISON,38.412059,-78.276961,13931,13722,967,0.0704707768546859,false,18,80,574.258847175364,129.208240614457
TX,HUDSPETH,31.450868,-105.377549,3331,2619,497,0.189767086674303,false,3,7,210.14710297208,90.0630441308916
NE,LOGAN,41.542155,-100.443665,812,806,66,0.0818858560794045,false,0,1,123.152709359606,0
ID,NEZ PERCE,46.333766,-116.760903,42477,41063,5382,0.131066897206731,false,49,490,1153.56545895426,115.356545895426
AL,CHEROKEE,34.163456,-85.66378,25224,24829,3606,0.145233396431592,false,80.5,532,2109.10244211862,319.140501110054
IL,WASHINGTON,38.344917,-89.38292,13682,13454,1050,0.0780437044745057,false,33.5,127,928.226867417044,244.84724455489
WI,WASHBURN,45.892463,-91.796423,16749,16571,1940,0.117071993241205,false,10,83,495.551973252135,59.7050570183295
MI,MANISTEE,44.246582,-86.3238,25247,23894,2813,0.11772829999163,false,44,261,1033.7861924189,174.278132055294
MD,CARROLL,39.57562,-76.99303,174318,170501,9065,0.0531668435962252,false,453.5,1449.5,831.526291031334,260.156725065685
MI,MENOMINEE,45.107777,-87.61249,23295,22864,2780,0.121588523442967,false,36,110,472.204335694355,154.539600772698
MO,COOPER,38.845386,-92.812323,16835,15472,1676,0.108324715615305,false,40,195,1158.30115830116,237.600237600238
WV,PENDLETON,38.34613,-81.63015,6111,6008,982,0.163448735019973,false,6,19,310.914743904435,98.1836033382425
OR,MARION,44.900898,-122.57626,346532,336822,44208,0.131250334004311,false,863.5,6645,1917.57182597855,249.183336603835
IN,SWITZERLAND,38.74819,-85.06934,9914,9780,1083,0.110736196319018,false,0,0,0,0
VA,FAIRFAX,38.89998,-77.26316,1144474,1133376,67276,0.0593589417810153,false,1447,18719,1635.59853696982,126.433628024752
TX,JACK,33.23241,-98.171884,8623,7593,1024,0.134861056236007,false,21,27,313.11608488925,243.534732691639
TX,YOUNG,33.158787,-98.678267,17963,17685,2952,0.166921119592875,false,19,106,590.101876078606,105.772977787675
CO,MOFFAT,40.573984,-108.204521,13258,13154,1533,0.116542496578987,false,24,140,1055.96620908131,181.022778699653
TX,HUTCHINSON,35.837047,-101.362746,20413,20194,2340,0.115876002773101,false,87,263,1288.39465046784,426.198990839171
TX,WOOD,32.675674,-95.48656,46094,44332,5600,0.126319588559054,false,73,296.5,643.250748470517,158.372022389031
MT,ROOSEVELT,48.282747,-104.99517,10665,10236,3132,0.305978898007034,false,67,61,571.964369432724,628.22315986873
LA,ACADIA,30.291497,-92.411037,,,,,true,119,537,,
KS,THOMAS,39.39539,-101.04329,7913,7488,516,0.0689102564102564,false,10.5,107,1352.20523189688,132.693036774927
GA,CRAWFORD,32.709428,-83.979187,12183,11999,1593,0.132761063421952,false,24,130,1067.06065829434,196.995813838956
GA,CAMDEN,30.913347,-81.642001,56036,53820,8095,0.150408769973987,false,131,597,1065.38653722607,233.778285387965
KY,MASON,38.646015,-83.761024,16995,16720,3073,0.183791866028708,false,26,268,1576.93439246837,152.986172403648
NC,STOKES,36.393829,-80.265983,44889,44124,5280,0.119662768561327,false,1.5,62,138.118470003787,3.3415758871884
IL,WHITE,38.090885,-88.15887,13708,13281,2175,0.163767788570138,false,3.5,74,539.830755763058,25.53253574555
MS,SCOTT,32.354584,-89.485466,27754,27375,5661,0.206794520547945,false,38,147,529.653383296101,136.917201124162
NM,CURRY,34.572984,-103.346055,47932,46722,9743,0.20853131287188,false,234,981,2046.64942001168,488.191604773429
NM,ROOSEVELT,34.147217,-103.39699,19002,17881,3856,0.215647894413064,false,82,274,1441.9534785812,431.533522787075
IL,MASSAC,37.15239,-88.73259,13958,13622,2032,0.149170459550727,false,23,129,924.201174953432,164.780054449061
MD,SOMERSET,38.128025,-75.703735,24685,19699,3963,0.201177724757602,false,104,265,1073.52643305651,421.308486935386
GA,BACON,31.563327,-82.387859,11129,10629,2223,0.209144792548688,false,12,101,907.538862431485,107.82639949681
KS,WABAUNSEE,38.955154,-96.201262,6961,6804,480,0.0705467372134039,false,27.5,88,1264.18618014653,395.058181295791
AL,CHILTON,32.854051,-86.726607,45500,44885,6111,0.13614793360811,false,151.5,930.5,2045.05494505495,332.967032967033
NC,EDGECOMBE,35.917055,-77.602655,48777,48062,10516,0.218800715742166,false,387,1420.5,2912.23322467556,793.406728581094
CO,SAN MIGUEL,38.009374,-108.427326,8026,8010,674,0.0841448189762797,false,6,72,897.084475454772,74.757039621231
IA,CHICKASAW,43.059086,-92.314095,11868,11657,827,0.0709444968688342,false,17,26,219.076508257499,143.242332322211
KY,GRAVES,36.723344,-88.649897,36612,36089,7406,0.205214885422151,false,48,313,854.910958155796,131.104555883317
OK,CRAIG,36.76389,-95.201553,14215,13311,2599,0.195252047179025,false,43,261,1836.08863876187,302.497361941611
IL,WILLIAMSON,37.730353,-88.930018,66902,64519,9213,0.14279514561602,false,75,500,747.361812800813,112.104271920122
MO,CEDAR,37.733655,-93.850014,14440,14227,2417,0.16988824066915,false,56,235,1627.42382271468,387.811634349031
MT,FERGUS,47.064312,-109.42455,11581,11236,1677,0.149252402990388,false,40,42,362.662982471289,345.393316639323
NC,GUILFORD,36.0777,-79.77362,542987,519697,79108,0.152219466342888,false,3374,15954,2938.19189041358,621.377675708627
OK,COMANCHE,34.608852,-98.43301,121699,111880,19857,0.177484805148373,false,736,2478,2036.17120929506,604.770786941553
IN,CLARK,38.276726,-85.73727,122800,121001,11232,0.0928256791266188,false,251,2160,1758.95765472313,204.397394136808
CA,YUBA,39.270026,-121.34428,83079,81611,12501,0.153177880432785,false,334,844,1015.90052841272,402.026986362378
TX,KING,33.614159,-100.250548,189,189,29,0.153439153439153,false,0,0,0,0
KS,CLARK,37.233831,-99.813869,1987,1884,178,0.09447983014862,false,11,12,603.925515853045,553.598389531958
IN,KNOX,38.643105,-87.52594,36108,34298,4593,0.133914513965829,false,45,508,1406.89043979174,124.626121635095
OR,COLUMBIA,45.941932,-123.081079,53178,52475,4578,0.0872415435921868,false,102,441,829.290308022115,191.808642671782
NE,PLATTE,41.576866,-97.513467,34358,33917,2959,0.087242385824218,false,43,391,1138.01734676058,125.152802840678
KS,OSAGE,38.648409,-95.707596,15780,15538,1709,0.10998841549749,false,27,87,551.330798479087,171.102661596958
OH,OTTAWA,41.51831,-83.357315,40161,39546,3303,0.0835229858898498,false,24,117,291.327407186076,59.7594681407335
CA,MONO,37.915836,-118.875167,13169,13056,1441,0.110370710784314,false,56,203,1541.49897486521,425.241096514542
KY,ESTILL,37.685017,-83.95427,14079,13950,3064,0.219641577060932,false,4,38,269.905533063428,28.4111087435187
WI,GREEN LAKE,43.76141,-88.987228,19165,18807,2492,0.132503854947626,false,6.5,67.5,352.204539525176,33.915992695017
OH,HURON,41.14508,-82.594641,58412,57747,6904,0.119555994250784,false,31,220,376.634938026433,53.0712867219065
IN,WELLS,40.733032,-85.194336,28261,27657,1996,0.0721697942654662,false,33,98,346.767630303245,116.768691836807
MS,LEE,34.288965,-88.680887,83138,81802,11284,0.137942837583433,false,244,2098,2523.51511943997,293.487935721331
MO,COLE,38.503233,-92.280027,76924,72544,6769,0.0933088883987649,false,95.5,546,709.79148250221,124.148510217877
KY,UNION,37.658029,-87.95165,13379,13118,2281,0.173883213904559,false,10,80,597.952014350848,74.744001793856
MA,MIDDLESEX,42.41328,-71.328636,1622896,1571906,118146,0.0751609829086472,false,3307,17206,1060.2034880855,203.771529414084
FL,JACKSON,30.789124,-85.208764,47652,40627,7647,0.188224579712999,false,16,45,94.4346512213548,33.5767648787039
CA,SISKIYOU,41.587986,-122.533287,43834,43419,7196,0.165733895299293,false,208,311,709.494912624903,474.517497832733
MO,OREGON,36.684867,-91.402902,8704,8469,1858,0.219388357539261,false,10,46,528.492647058824,114.889705882353
GA,RABUN,34.883026,-83.404735,17107,16825,2497,0.148410104011887,false,17,149,870.988484246215,99.3745250482259
WI,WINNEBAGO,44.16177,-88.46994,171357,164465,17903,0.108855987596145,false,386.5,2480.5,1447.56269075672,225.552501502711
MS,FRANKLIN,31.477798,-90.895884,7655,7534,1753,0.232678524024423,false,0,0,0,0
IA,HUMBOLDT,42.72114,-94.21348,9573,9455,1294,0.136858804865151,false,5,35,365.611616003343,52.2302308576204
LA,JACKSON,32.240776,-92.715485,,,,,true,18,37,,
PA,MONROE,40.9971,-75.17144,167784,164816,18566,0.112646830404815,false,255,2060,1227.76903638011,151.981118581033
OH,JEFFERSON,40.268696,-80.622604,64855,62623,10603,0.169314788496239,false,105,744,1147.17446611672,161.899622234215
OK,NOBLE,36.286198,-97.290215,10909,10635,1220,0.114715561824166,false,15,123,1127.50939591163,137.501145842882
VA,VIRGINIA BEACH CITY,36.7545,-76.05844,457066,448753,37541,0.0836562652505944,false,548,7891,1726.4465088193,119.895157373333
MS,LAFAYETTE,34.374596,-89.52693,56920,51052,9533,0.186731176055786,false,62,686,1205.20028109628,108.924806746311
MS,WILKINSON,31.160249,-91.325567,8376,7231,2038,0.281842068870142,false,0,0,0,0
MO,BARTON,37.495087,-94.27903,11685,11518,2559,0.222173988539677,false,26,232,1985.4514334617,222.507488232777
GA,HALL,34.317588,-83.818497,208395,205887,26231,0.127404838576501,false,522,3017,1447.73147148444,250.485856186569
GA,SCHLEY,32.263441,-84.322724,4539,4539,601,0.13240801938753,false,6,27,594.844679444812,132.187706543291
IN,BOONE,39.94826,-86.27286,72827,71745,3689,0.0514182172973726,false,71,392,538.261908358164,97.4913150342593
TX,COKE,31.877105,-100.635236,3315,3176,449,0.141372795969773,false,3,12,361.990950226244,90.4977375565611
NC,HYDE,35.408157,-76.153687,4625,4005,898,0.224219725343321,false,16,21,454.054054054054,345.945945945946
IA,LOUISA,41.218211,-91.256994,10710,10559,1042,0.0986835874609338,false,27,32,298.786181139122,252.100840336134
TX,BURLESON,30.5273,-96.713486,18327,18136,2290,0.126268195853551,false,31,134,731.161674032848,169.149342500136
ND,MORTON,46.82736,-100.89153,33479,32771,2297,0.0700924597967715,false,94,967,2888.3777890618,280.773021894322
KY,MAGOFFIN,37.698953,-83.069716,11495,11309,3775,0.333804934123265,false,3,22,191.387559808612,26.0983036102653
PA,YORK,39.80002,-76.98398,459312,450318,38560,0.0856283781683166,false,788,4970,1082.0531577664,171.560943323928
KS,GRANT,37.579674,-101.35648,7284,7194,390,0.0542118432026689,false,12,4,54.9148819330038,164.744645799012
IL,JASPER,39.004874,-88.150763,9233,9124,795,0.0871328364752302,false,21,64,693.165818260587,227.445034116755
MO,REYNOLDS,37.360857,-90.969516,6058,5868,1048,0.178595773687798,false,6,10,165.070980521624,99.0425883129746
KS,HODGEMAN,38.087493,-99.898407,1676,1638,99,0.0604395604395604,false,1,7,417.661097852029,59.6658711217184
AR,NEVADA,33.666699,-93.305072,8228,8054,2298,0.285324062577601,false,27,106,1288.28390860476,328.147788040836
MI,KALAMAZOO,42.246266,-85.532854,261437,254043,33669,0.132532681475183,false,1627,7815,2989.24788763641,622.329662595578
MS,GRENADA,33.78707,-89.80123,21342,20869,4664,0.223489386170875,false,47,221,1035.51682129135,220.223034392278
AR,BENTON,36.2561,-94.13233,294541,290871,22138,0.0761093405667805,false,1115,4252,1443.60207916725,378.555107777865
TX,STARR,26.546335,-98.715803,65809,65265,21862,0.334972803187007,false,134,608,923.885790697321,203.619565712896
NY,DELAWARE,42.193986,-74.966728,44551,42513,6317,0.148589843106814,false,59,323,725.011784247267,132.432493097798
TX,ROBERTSON,31.025481,-96.514941,16973,16774,2768,0.165017288661023,false,47,159,936.781947799446,276.910387085371
IA,FAYETTE,42.86445,-91.839373,19393,18717,2333,0.124646043703585,false,42,59.5,306.811736193472,216.572990254215
